Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2017","2017","100 g/ha","69994"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2018","2018","100 g/ha","69798"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2019","2019","100 g/ha","72325"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2020","2020","100 g/ha","69373"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2021","2021","100 g/ha","70483"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01699","Other stimulant, spice and aromatic crops, n.e.c.","2022","2022","100 g/ha","70714"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","1990","1990","100 g/ha","79485"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","1991","1991","100 g/ha","79516"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","1992","1992","100 g/ha","80571"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","1993","1993","100 g/ha","82552"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","1994","1994","100 g/ha","79800"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","1995","1995","100 g/ha","89456"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","1996","1996","100 g/ha","91938"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","1997","1997","100 g/ha","92656"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","1998","1998","100 g/ha","94287"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","1999","1999","100 g/ha","95898"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2000","2000","100 g/ha","99957"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2001","2001","100 g/ha","105208"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2002","2002","100 g/ha","107923"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2003","2003","100 g/ha","108440"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2004","2004","100 g/ha","109516"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2005","2005","100 g/ha","114211"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2006","2006","100 g/ha","115370"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2007","2007","100 g/ha","117433"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2008","2008","100 g/ha","116000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2009","2009","100 g/ha","122334"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2010","2010","100 g/ha","127769"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2011","2011","100 g/ha","131239"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2012","2012","100 g/ha","134625"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2013","2013","100 g/ha","134001"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2014","2014","100 g/ha","134194"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2015","2015","100 g/ha","135934"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2016","2016","100 g/ha","141829"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2017","2017","100 g/ha","136575"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2018","2018","100 g/ha","141651"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2019","2019","100 g/ha","148349"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2020","2020","100 g/ha","140944"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2021","2021","100 g/ha","140545"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01290.90","Other vegetables, fresh n.e.c.","2022","2022","100 g/ha","145172"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01317","Papayas","1990","1990","100 g/ha","155294"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01317","Papayas","1991","1991","100 g/ha","163429"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01317","Papayas","1992","1992","100 g/ha","151515"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01317","Papayas","1993","1993","100 g/ha","184543"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01317","Papayas","1994","1994","100 g/ha","256000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01317","Papayas","1995","1995","100 g/ha","269231"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01317","Papayas","1996","1996","100 g/ha","147820"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01317","Papayas","1997","1997","100 g/ha","179211"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01317","Papayas","1998","1998","100 g/ha","175000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01317","Papayas","1999","1999","100 g/ha","173333"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01317","Papayas","2000","2000","100 g/ha","164516"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01317","Papayas","2001","2001","100 g/ha","175000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01317","Papayas","2002","2002","100 g/ha","163636"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01317","Papayas","2003","2003","100 g/ha","173529"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01317","Papayas","2004","2004","100 g/ha","140878"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01317","Papayas","2005","2005","100 g/ha","140885"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01317","Papayas","2006","2006","100 g/ha","140886"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01317","Papayas","2007","2007","100 g/ha","140893"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01317","Papayas","2008","2008","100 g/ha","140891"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01317","Papayas","2009","2009","100 g/ha","142044"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01317","Papayas","2010","2010","100 g/ha","140479"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01317","Papayas","2011","2011","100 g/ha","135279"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01317","Papayas","2012","2012","100 g/ha","163969"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01317","Papayas","2013","2013","100 g/ha","166356"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01317","Papayas","2014","2014","100 g/ha","168200"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01317","Papayas","2015","2015","100 g/ha","133131"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01317","Papayas","2016","2016","100 g/ha","130486"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01317","Papayas","2017","2017","100 g/ha","127765"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01317","Papayas","2018","2018","100 g/ha","126792"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01317","Papayas","2019","2019","100 g/ha","126528"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01317","Papayas","2020","2020","100 g/ha","132585"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01317","Papayas","2021","2021","100 g/ha","128769"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01317","Papayas","2022","2022","100 g/ha","148491"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01345","Peaches and nectarines","1990","1990","100 g/ha","78758"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01345","Peaches and nectarines","1991","1991","100 g/ha","81761"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01345","Peaches and nectarines","1992","1992","100 g/ha","72778"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01345","Peaches and nectarines","1993","1993","100 g/ha","83333"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01345","Peaches and nectarines","1994","1994","100 g/ha","131926"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01345","Peaches and nectarines","1995","1995","100 g/ha","135021"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01345","Peaches and nectarines","1996","1996","100 g/ha","77236"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01345","Peaches and nectarines","1997","1997","100 g/ha","86957"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01345","Peaches and nectarines","1998","1998","100 g/ha","88490"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01345","Peaches and nectarines","1999","1999","100 g/ha","88889"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01345","Peaches and nectarines","2000","2000","100 g/ha","82143"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01345","Peaches and nectarines","2001","2001","100 g/ha","86207"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01345","Peaches and nectarines","2002","2002","100 g/ha","82000"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01345","Peaches and nectarines","2003","2003","100 g/ha","68627"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01345","Peaches and nectarines","2004","2004","100 g/ha","68950"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01345","Peaches and nectarines","2005","2005","100 g/ha","68955"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01345","Peaches and nectarines","2006","2006","100 g/ha","68950"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01345","Peaches and nectarines","2007","2007","100 g/ha","68956"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01345","Peaches and nectarines","2008","2008","100 g/ha","68949"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01345","Peaches and nectarines","2009","2009","100 g/ha","68809"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01345","Peaches and nectarines","2010","2010","100 g/ha","68809"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01345","Peaches and nectarines","2011","2011","100 g/ha","68885"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01345","Peaches and nectarines","2012","2012","100 g/ha","67902"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01345","Peaches and nectarines","2013","2013","100 g/ha","67490"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01345","Peaches and nectarines","2014","2014","100 g/ha","68560"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01345","Peaches and nectarines","2015","2015","100 g/ha","68501"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01345","Peaches and nectarines","2016","2016","100 g/ha","68195"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01345","Peaches and nectarines","2017","2017","100 g/ha","68358"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01345","Peaches and nectarines","2018","2018","100 g/ha","68869"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01345","Peaches and nectarines","2019","2019","100 g/ha","69389"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01345","Peaches and nectarines","2020","2020","100 g/ha","69221"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01345","Peaches and nectarines","2021","2021","100 g/ha","69894"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01345","Peaches and nectarines","2022","2022","100 g/ha","78943"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01342.01","Pears","1990","1990","100 g/ha","126957"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01342.01","Pears","1991","1991","100 g/ha","131667"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01342.01","Pears","1992","1992","100 g/ha","122222"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01342.01","Pears","1993","1993","100 g/ha","152159"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01342.01","Pears","1994","1994","100 g/ha","211144"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01342.01","Pears","1995","1995","100 g/ha","219718"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01342.01","Pears","1996","1996","100 g/ha","124661"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01342.01","Pears","1997","1997","100 g/ha","141956"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01342.01","Pears","1998","1998","100 g/ha","141053"
"QCL","Crops and livestock products","524","Nepal","5419","Yield","01342.01","Pears","1999","1999","100 g/ha","140488"
